Manam kantsu.	[['mana[ADV]+mi[Asrt]'], ['ka[AUX]+n[3]+tsu[Neg]']]	[[('Mana', 'mana'), ('m', 'mi')], [('ka', 'ka'), ('n', 'n'), ('tsu', 'tsu')]]	[['Mana', 'm'], ['ka', 'n', 'tsu']]
Apaykatsimuy.	[['apa[VTr]+YkaA[Prog]+tsi[Caus]+mu[Cis]+y[Imp.2]']]	[[('Apa', 'apa'), ('yka', 'YkaA'), ('tsi', 'tsi'), ('mu', 'mu'), ('y', 'y')]]	[['Apa', 'yka', 'tsi', 'mu', 'y']]
Señor kuraqa qayaratsirqunaq kompadrinta.	[['señor[N]'], ['kura[N]+qa[Top]'], ['qaya[VTr]+rI[Pct]+tsi[Caus]+rqu[RecPst][3]+naq[Rpst]'], ['kompadri[N]+n[Poss.3]+ta[Obj]']]	[[('Señor', 'señor')], [('kura', 'kura'), ('qa', 'qa')], [('qaya', 'qaya'), ('ra', 'rI'), ('tsi', 'tsi'), ('rqu', 'rqu'), ('naq', 'naq')], [('kompadri', 'kompadri'), ('n', 'n'), ('ta', 'ta')]]	[['Señor'], ['kura', 'qa'], ['qaya', 'ra', 'tsi', 'rqu', 'naq'], ['kompadri', 'n', 'ta']]
Tsayna nin, “Reyshi uqrakuykushqa.	[['tsay[PRON]+na[Acp]'], ['ni[VTr]+n[3]'], ['rey[N]+shi[Nfh]'], ['uqra[VTr]+kU[Refl/Mid]+yku[Intens]+shqa[Prf](N)']]	[[('Tsay', 'tsay'), ('na', 'na')], [('ni', 'ni'), ('n', 'n')], [('Rey', 'rey'), ('shi', 'shi')], [('uqra', 'uqra'), ('ku', 'kU'), ('yku', 'yku'), ('shqa', 'shqa')]]	[['Tsay', 'na'], ['ni', 'n'], ['Rey', 'shi'], ['uqra', 'ku', 'yku', 'shqa']]
Nunataqa porfin llawiriyarqunaq.	[['nuna[N]+ta[Obj]+qa[Top]'], ['porfin[ADV]'], ['llawi[VTr]+rI[Pct]+yaA[Pl]+rqu[RecPst][3]+naq[Rpst]']]	[[('Nuna', 'nuna'), ('ta', 'ta'), ('qa', 'qa')], [('porfin', 'porfin')], [('llawi', 'llawi'), ('ri', 'rI'), ('ya', 'yaA'), ('rqu', 'rqu'), ('naq', 'naq')]]	[['Nuna', 'ta', 'qa'], ['porfin'], ['llawi', 'ri', 'ya', 'rqu', 'naq']]
Nuqatapis riqiramarqunmi.	[['nuqa[PRON.Prs]+ta[Obj]+pis[Coord]'], ['riqi[VTr]+rI[Pct]+maA[1.Obj]+rqu[RecPst]+n[3]+mi[Asrt]']]	[[('Nuqa', 'nuqa'), ('ta', 'ta'), ('pis', 'pis')], [('riqi', 'riqi'), ('ra', 'rI'), ('ma', 'maA'), ('rqu', 'rqu'), ('n', 'n'), ('mi', 'mi')]]	[['Nuqa', 'ta', 'pis'], ['riqi', 'ra', 'ma', 'rqu', 'n', 'mi']]
Nuqatapis riqiramashqan.	[['nuqa[PRON.Prs]+ta[Obj]+pis[Coord]'], ['riqi[VTr]+rI[Pct]+maA[1.Obj]+shqa[Prf](N)+n[Poss.3]']]	[[('Nuqa', 'nuqa'), ('ta', 'ta'), ('pis', 'pis')], [('riqi', 'riqi'), ('ra', 'rI'), ('ma', 'maA'), ('shqa', 'shqa'), ('n', 'n')]]	[['Nuqa', 'ta', 'pis'], ['riqi', 'ra', 'ma', 'shqa', 'n']]
Apayaamuy.”	[['apa[VTr]+yaA[Pl]+mu[Cis]+y[Imp.2]']]	[[('Apa', 'apa'), ('yaa', 'yaA'), ('mu', 'mu'), ('y', 'y')]]	[['Apa', 'yaa', 'mu', 'y']]
Porfin tinkurirqunaq qanchis hunaq.	[['porfin[ADV]'], ['tinku[VInt]+rI[Pct]+rqu[RecPst][3]+naq[Rpst]'], ['qanchis[NUM.Card]'], ['hunaq[N]']]	[[('Porfin', 'porfin')], [('tinku', 'tinku'), ('ri', 'rI'), ('rqu', 'rqu'), ('naq', 'naq')], [('qanchis', 'qanchis')], [('hunaq', 'hunaq')]]	[['Porfin'], ['tinku', 'ri', 'rqu', 'naq'], ['qanchis'], ['hunaq']]
Reyqa pensarqunaq, “Mayqan animalniiraq.”	[['rey[N]+qa[Top]'], ['pensa[V]+rqu[RecPst][3]+naq[Rpst]'], ['mayqa[PRON]+n[Poss.3]'], ['animal[N]+ː[Poss.1Sg]+raq[Inacp]']]	[[('Rey', 'rey'), ('qa', 'qa')], [('pensa', 'pensa'), ('rqu', 'rqu'), ('naq', 'naq')], [('Mayqa', 'mayqa'), ('n', 'n')], [('animal', 'animal'), ('ni', 0), ('i', 'ː'), ('raq', 'raq')]]	[['Rey', 'qa'], ['pensa', 'rqu', 'naq'], ['Mayqa', 'n'], ['animal', 'ni', 'i', 'raq']]
Tsaychawmi kaykan.”	[['tsay[PRON]+chaw[Loc]+mi[Asrt]'], ['ka[AUX]+YkaA[Prog]+n[3]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('mi', 'mi')], [('ka', 'ka'), ('yka', 'YkaA'), ('n', 'n')]]	[['Tsay', 'chaw', 'mi'], ['ka', 'yka', 'n']]
Perol perol aruyaapuq.	[['perol[N]'], ['perol[N]'], ['aru[VTr]+yaA[Pl]+pu[Apl]+q[Hab]']]	[[('Perol', 'perol')], [('perol', 'perol')], [('aru', 'aru'), ('yaa', 'yaA'), ('pu', 'pu'), ('q', 'q')]]	[['Perol'], ['perol'], ['aru', 'yaa', 'pu', 'q']]
Kada hunaq mas llakishqa kanki.	[['kada[DET]'], ['hunaq[N]'], ['mas[ADV]'], ['llaki[VTr]+shqa[Prf](N)'], ['ka[AUX]+nki[2]']]	[[('Kada', 'kada')], [('hunaq', 'hunaq')], [('mas', 'mas')], [('llaki', 'llaki'), ('shqa', 'shqa')], [('ka', 'ka'), ('nki', 'nki')]]	[['Kada'], ['hunaq'], ['mas'], ['llaki', 'shqa'], ['ka', 'nki']]
Tsaymi dyablu llapanwan yanapamashqa.	[['tsay[PRON]+mi[Asrt]'], ['dyablu[N]'], ['llapa[PRON]+n[Poss.3]+wan[Com]'], ['yanapa[VTr]+maA[1.Obj]+shqa[Prf](N)']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('dyablu', 'dyablu')], [('llapa', 'llapa'), ('n', 'n'), ('wan', 'wan')], [('yanapa', 'yanapa'), ('ma', 'maA'), ('shqa', 'shqa')]]	[['Tsay', 'mi'], ['dyablu'], ['llapa', 'n', 'wan'], ['yanapa', 'ma', 'shqa']]
Tsaymi kada hunaq mas abansamun.	[['tsay[PRON]+mi[Asrt]'], ['kada[DET]'], ['hunaq[N]'], ['mas[ADV]'], ['abansa[V]+mu[Cis]+n[3]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('kada', 'kada')], [('hunaq', 'hunaq')], [('mas', 'mas')], [('abansa', 'abansa'), ('mu', 'mu'), ('n', 'n')]]	[['Tsay', 'mi'], ['kada'], ['hunaq'], ['mas'], ['abansa', 'mu', 'n']]
Hatun paqtsa kan.	[['hatun[ADJ]'], ['paqtsa[N]'], ['ka[AUX]+n[3]']]	[[('Hatun', 'hatun')], [('paqtsa', 'paqtsa')], [('ka', 'ka'), ('n', 'n')]]	[['Hatun'], ['paqtsa'], ['ka', 'n']]
Rikaariyan hatun mantsanaypaq paqtsata.	[['rikaa[VTr]+rI[Pct]+yaA[Pl]+n[3]'], ['hatun[ADJ]'], ['mantsa[VTr]+naA[Prosp]+y[Inf]+paq[Ben]'], ['paqtsa[N]+ta[Obj]']]	[[('Rikaa', 'rikaa'), ('ri', 'rI'), ('ya', 'yaA'), ('n', 'n')], [('hatun', 'hatun')], [('mantsa', 'mantsa'), ('na', 'naA'), ('y', 'y'), ('paq', 'paq')], [('paqtsa', 'paqtsa'), ('ta', 'ta')]]	[['Rikaa', 'ri', 'ya', 'n'], ['hatun'], ['mantsa', 'na', 'y', 'paq'], ['paqtsa', 'ta']]
Ni pi yaskintsu.	[['ni[ADV]'], ['pi[PRON]'], ['yaski[VTr]+n[3]+tsu[Neg]']]	[[('Ni', 'ni')], [('pi', 'pi')], [('yaski', 'yaski'), ('n', 'n'), ('tsu', 'tsu')]]	[['Ni'], ['pi'], ['yaski', 'n', 'tsu']]
Wayiman chaarir patronninta entregarinaq dokumentuta.	[['wayi[N]+man[Dat]'], ['chaa[VTr]+rI[Pct]+r[Cnv](N)'], ['patron[N]+n[Poss.3]+ta[Obj]'], ['entrega[V]+rI[Pct]+naq[Rpst]'], ['dokumentu[N]+ta[Obj]']]	[[('Wayi', 'wayi'), ('man', 'man')], [('chaa', 'chaa'), ('ri', 'rI'), ('r', 'r')], [('patron', 'patron'), ('ni', 0), ('n', 'n'), ('ta', 'ta')], [('entrega', 'entrega'), ('ri', 'rI'), ('naq', 'naq')], [('dokumentu', 'dokumentu'), ('ta', 'ta')]]	[['Wayi', 'man'], ['chaa', 'ri', 'r'], ['patron', 'ni', 'n', 'ta'], ['entrega', 'ri', 'naq'], ['dokumentu', 'ta']]
Mamanllawan taakuyaanaq.	[['mama[N]+n[Poss.3]+lla[Lim]+wan[Com]'], ['taa[VInt]+kU[Refl/Mid]+yaA[Pl]+naq[Rpst]']]	[[('Mama', 'mama'), ('n', 'n'), ('lla', 'lla'), ('wan', 'wan')], [('taa', 'taa'), ('ku', 'kU'), ('yaa', 'yaA'), ('naq', 'naq')]]	[['Mama', 'n', 'lla', 'wan'], ['taa', 'ku', 'yaa', 'naq']]
Pitaq taqshashunki?	[['pi[PRON]+taq[Ctrs](Pron.Interr)'], ['taqsha[VTr]+shu[3.Sbj]+nki[2.Obj]']]	[[('Pi', 'pi'), ('taq', 'taq')], [('taqsha', 'taqsha'), ('shu', 'shu'), ('nki', 'nki')]]	[['Pi', 'taq'], ['taqsha', 'shu', 'nki']]
Pitaq qarashunki?	[['pi[PRON]+taq[Ctrs](Pron.Interr)'], ['qara[VTr]+shu[3.Sbj]+nki[2.Obj]']]	[[('Pi', 'pi'), ('taq', 'taq')], [('qara', 'qara'), ('shu', 'shu'), ('nki', 'nki')]]	[['Pi', 'taq'], ['qara', 'shu', 'nki']]
Peru nishqannaw qallaykunaq arukur, taqshakur i wayinchaw sapatukunata rurapukur.	[['peru[CCONJ]'], ['ni[VTr]+shqa[Prf](N)+n[Poss.3]+naw[Equ]'], ['qalla[VTr]+yku[Intens]+naq[Rpst]'], ['aru[VTr]+kU[Refl/Mid]+r[Cnv](N)'], ['taqsha[VTr]+kU[Refl/Mid]+r[Cnv](N)'], ['i[CCONJ]'], ['wayi[N]+n[Poss.3]+chaw[Loc]'], ['sapatu[N]+kuna[Pl]+ta[Obj]'], ['rura[VTr]+pu[Apl]+kU[Refl/Mid]+r[Cnv](N)']]	[[('Peru', 'peru')], [('ni', 'ni'), ('shqa', 'shqa'), ('n', 'n'), ('naw', 'naw')], [('qalla', 'qalla'), ('yku', 'yku'), ('naq', 'naq')], [('aru', 'aru'), ('ku', 'kU'), ('r', 'r')], [('taqsha', 'taqsha'), ('ku', 'kU'), ('r', 'r')], [('i', 'i')], [('wayi', 'wayi'), ('n', 'n'), ('chaw', 'chaw')], [('sapatu', 'sapatu'), ('kuna', 'kuna'), ('ta', 'ta')], [('rura', 'rura'), ('pu', 'pu'), ('ku', 'kU'), ('r', 'r')]]	[['Peru'], ['ni', 'shqa', 'n', 'naw'], ['qalla', 'yku', 'naq'], ['aru', 'ku', 'r'], ['taqsha', 'ku', 'r'], ['i'], ['wayi', 'n', 'chaw'], ['sapatu', 'kuna', 'ta'], ['rura', 'pu', 'ku', 'r']]
Tsaynam kastankuna ashiyaanaq warmita.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['kasta[N]+n[Poss.3]+kuna[Pl]'], ['ashi[VTr]+yaA[Pl]+naq[Rpst]'], ['warmi[N]+ta[Obj]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('kasta', 'kasta'), ('n', 'n'), ('kuna', 'kuna')], [('ashi', 'ashi'), ('yaa', 'yaA'), ('naq', 'naq')], [('warmi', 'warmi'), ('ta', 'ta')]]	[['Tsay', 'na', 'm'], ['kasta', 'n', 'kuna'], ['ashi', 'yaa', 'naq'], ['warmi', 'ta']]
Ni munayaanaqtsu.	[['ni[ADV]'], ['muna[VTr]+yaA[Pl]+naq[Rpst]+tsu[Neg]']]	[[('Ni', 'ni')], [('muna', 'muna'), ('yaa', 'yaA'), ('naq', 'naq'), ('tsu', 'tsu')]]	[['Ni'], ['muna', 'yaa', 'naq', 'tsu']]
Tsaynam llakishqa kayaanaq kastankunapis.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['llaki[VTr]+shqa[Prf](N)'], ['ka[AUX]+yaA[Pl]+naq[Rpst]'], ['kasta[N]+n[Poss.3]+kuna[Pl]+pis[Coord]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('llaki', 'llaki'), ('shqa', 'shqa')], [('ka', 'ka'), ('yaa', 'yaA'), ('naq', 'naq')], [('kasta', 'kasta'), ('n', 'n'), ('kuna', 'kuna'), ('pis', 'pis')]]	[['Tsay', 'na', 'm'], ['llaki', 'shqa'], ['ka', 'yaa', 'naq'], ['kasta', 'n', 'kuna', 'pis']]
Tsayna señalariyarqan kasatsiyaananpaq.	[['tsay[PRON]+na[Acp]'], ['señala[V]+rI[Pct]+yaA[Pl]+rqa[Pst]+n[3]'], ['kasa[VTr]+tsi[Caus]+yaA[Pl]+na[Pot](N)+n[Poss.3]+paq[Ben]']]	[[('Tsay', 'tsay'), ('na', 'na')], [('señala', 'señala'), ('ri', 'rI'), ('ya', 'yaA'), ('rqa', 'rqa'), ('n', 'n')], [('kasa', 'kasa'), ('tsi', 'tsi'), ('yaa', 'yaA'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')]]	[['Tsay', 'na'], ['señala', 'ri', 'ya', 'rqa', 'n'], ['kasa', 'tsi', 'yaa', 'na', 'n', 'paq']]
Porfin chaaramurqan señalashqa hunaq.	[['porfin[ADV]'], ['chaa[VTr]+rI[Pct]+mu[Cis]+rqa[Pst]+n[3]'], ['señala[V]+shqa[Prf](N)'], ['hunaq[N]']]	[[('Porfin', 'porfin')], [('chaa', 'chaa'), ('ra', 'rI'), ('mu', 'mu'), ('rqa', 'rqa'), ('n', 'n')], [('señala', 'señala'), ('shqa', 'shqa')], [('hunaq', 'hunaq')]]	[['Porfin'], ['chaa', 'ra', 'mu', 'rqa', 'n'], ['señala', 'shqa'], ['hunaq']]
“Imanawtaq tsaypinqa nuqa arushaq?	[['imanaw[ADV]+taq[Ctrs](Pron.Interr)'], ['tsaypin[ADV]+qa[Top]'], ['nuqa[PRON.Prs]'], ['aru[VTr]+shaq[Fut.1]']]	[[('Imanaw', 'imanaw'), ('taq', 'taq')], [('tsaypin', 'tsaypin'), ('qa', 'qa')], [('nuqa', 'nuqa')], [('aru', 'aru'), ('shaq', 'shaq')]]	[['Imanaw', 'taq'], ['tsaypin', 'qa'], ['nuqa'], ['aru', 'shaq']]
Kikinllapaqqa kusa shumaq.	[['kiki[PRON.Refl]+n[Poss.3]+lla[Lim]+paq[Ben]+qa[Top]'], ['kusa[ADV]'], ['shumaq[ADJ]']]	[[('Kiki', 'kiki'), ('n', 'n'), ('lla', 'lla'), ('paq', 'paq'), ('qa', 'qa')], [('kusa', 'kusa')], [('shumaq', 'shumaq')]]	[['Kiki', 'n', 'lla', 'paq', 'qa'], ['kusa'], ['shumaq']]
Upallallana kakunaq.	[['upalla[ADV]+lla[Lim]+na[Acp]'], ['ka[AUX]+kU[Refl/Mid]+naq[Rpst]']]	[[('Upalla', 'upalla'), ('lla', 'lla'), ('na', 'na')], [('ka', 'ka'), ('ku', 'kU'), ('naq', 'naq')]]	[['Upalla', 'lla', 'na'], ['ka', 'ku', 'naq']]
“Sinoqa tsuriykita.”	[['sino[CCONJ]+qa[Top]'], ['tsuri[N]+yki[Poss.2]+ta[Obj]']]	[[('Sino', 'sino'), ('qa', 'qa')], [('tsuri', 'tsuri'), ('yki', 'yki'), ('ta', 'ta')]]	[['Sino', 'qa'], ['tsuri', 'yki', 'ta']]
I despwes dokumentunchaw firmarapunaq.	[['i[CCONJ]'], ['despwes[ADV]'], ['dokumentu[N]+n[Poss.3]+chaw[Loc]'], ['firma[V]+rI[Pct]+pu[Apl]+naq[Rpst]']]	[[('I', 'i')], [('despwes', 'despwes')], [('dokumentu', 'dokumentu'), ('n', 'n'), ('chaw', 'chaw')], [('firma', 'firma'), ('ra', 'rI'), ('pu', 'pu'), ('naq', 'naq')]]	[['I'], ['despwes'], ['dokumentu', 'n', 'chaw'], ['firma', 'ra', 'pu', 'naq']]
Tsaytsika imaykapis kaykaptin, nuna mas llakishqa tikrakurinaq kada hunaq.	[['tsaytsika[PRON]'], ['imayka[PRON]+pis(Pron.Indef)'], ['ka[AUX]+YkaA[Prog]+pti[Cnv](N)+n[Poss.3]'], ['nuna[N]'], ['mas[ADV]'], ['llaki[VTr]+shqa[Prf](N)'], ['tikra[VTr]+kU[Refl/Mid]+rI[Pct]+naq[Rpst]'], ['kada[DET]'], ['hunaq[N]']]	[[('Tsaytsika', 'tsaytsika')], [('imayka', 'imayka'), ('pis', 'pis')], [('ka', 'ka'), ('yka', 'YkaA'), ('pti', 'pti'), ('n', 'n')], [('nuna', 'nuna')], [('mas', 'mas')], [('llaki', 'llaki'), ('shqa', 'shqa')], [('tikra', 'tikra'), ('ku', 'kU'), ('ri', 'rI'), ('naq', 'naq')], [('kada', 'kada')], [('hunaq', 'hunaq')]]	[['Tsaytsika'], ['imayka'], ['ka', 'yka', 'pti', 'n'], ['nuna'], ['mas'], ['llaki', 'shqa'], ['tikra', 'ku', 'ri', 'naq'], ['kada'], ['hunaq']]
I despwesmi porfin willaykunaq.	[['i[CCONJ]'], ['despwes[ADV]+mi[Asrt]'], ['porfin[ADV]'], ['willa[VTr]+yku[Intens]+naq[Rpst]']]	[[('I', 'i')], [('despwes', 'despwes'), ('mi', 'mi')], [('porfin', 'porfin')], [('willa', 'willa'), ('yku', 'yku'), ('naq', 'naq')]]	[['I'], ['despwes', 'mi'], ['porfin'], ['willa', 'yku', 'naq']]
I tsaymi llakishqa yamtata ashikuykarqaa.	[['i[CCONJ]'], ['tsay[PRON]+mi[Asrt]'], ['llaki[VTr]+shqa[Prf](N)'], ['yamta[N]+ta[Obj]'], ['ashi[VTr]+kU[Refl/Mid]+YkaA[Prog]+rqa[Pst]+ː[1]']]	[[('I', 'i')], [('tsay', 'tsay'), ('mi', 'mi')], [('llaki', 'llaki'), ('shqa', 'shqa')], [('yamta', 'yamta'), ('ta', 'ta')], [('ashi', 'ashi'), ('ku', 'kU'), ('yka', 'YkaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['I'], ['tsay', 'mi'], ['llaki', 'shqa'], ['yamta', 'ta'], ['ashi', 'ku', 'yka', 'rqa', 'a']]
Tsaymi munarqaatsu.	[['tsay[PRON]+mi[Asrt]'], ['muna[VTr]+rqa[Pst]+ː[1]+tsu[Neg]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('muna', 'muna'), ('rqa', 'rqa'), ('a', 'ː'), ('tsu', 'tsu')]]	[['Tsay', 'mi'], ['muna', 'rqa', 'a', 'tsu']]
Porfin tsurin puqurinaq.	[['porfin[ADV]'], ['tsuri[N]+n[Poss.3]'], ['puqu[VInt]+rI[Pct]+naq[Rpst]']]	[[('Porfin', 'porfin')], [('tsuri', 'tsuri'), ('n', 'n')], [('puqu', 'puqu'), ('ri', 'rI'), ('naq', 'naq')]]	[['Porfin'], ['tsuri', 'n'], ['puqu', 'ri', 'naq']]
I tsaymi wayiman chaarinaq.	[['i[CCONJ]'], ['tsay[PRON]+mi[Asrt]'], ['wayi[N]+man[Dat]'], ['chaa[VTr]+rI[Pct]+naq[Rpst]']]	[[('I', 'i')], [('tsay', 'tsay'), ('mi', 'mi')], [('wayi', 'wayi'), ('man', 'man')], [('chaa', 'chaa'), ('ri', 'rI'), ('naq', 'naq')]]	[['I'], ['tsay', 'mi'], ['wayi', 'man'], ['chaa', 'ri', 'naq']]
Payqa nunallatam mikun.	[['pay[PRON.Prs]+qa[Top]'], ['nuna[N]+lla[Lim]+ta[Obj]+mi[Asrt]'], ['miku[VTr]+n[3]']]	[[('Pay', 'pay'), ('qa', 'qa')], [('nuna', 'nuna'), ('lla', 'lla'), ('ta', 'ta'), ('m', 'mi')], [('miku', 'miku'), ('n', 'n')]]	[['Pay', 'qa'], ['nuna', 'lla', 'ta', 'm'], ['miku', 'n']]
Mayllamanpis pakaykamay.	[['may[PRON]+lla[Lim]+man[Dat]+pis(Pron.Indef)'], ['paka[V]+yku[Intens]+maA[1.Obj]+y[Imp.2]']]	[[('May', 'may'), ('lla', 'lla'), ('man', 'man'), ('pis', 'pis')], [('paka', 'paka'), ('yka', 'yku'), ('ma', 'maA'), ('y', 'y')]]	[['May', 'lla', 'man'], ['paka', 'yka', 'ma', 'y']]
Tardina wayinman kutirirqunaq almannaq nunaqa.	[['tardi[N]+na[Acp]'], ['wayi[N]+n[Poss.3]+man[Dat]'], ['kuti[VInt]+rI[Pct]+rqu[RecPst][3]+naq[Rpst]'], ['alma[N]+nnaq[Prv]'], ['nuna[N]+qa[Top]']]	[[('Tardi', 'tardi'), ('na', 'na')], [('wayi', 'wayi'), ('n', 'n'), ('man', 'man')], [('kuti', 'kuti'), ('ri', 'rI'), ('rqu', 'rqu'), ('naq', 'naq')], [('alma', 'alma'), ('nnaq', 'nnaq')], [('nuna', 'nuna'), ('qa', 'qa')]]	[['Tardi', 'na'], ['wayi', 'n', 'man'], ['kuti', 'ri', 'rqu', 'naq'], ['alma', 'nnaq'], ['nuna', 'qa']]
Turillaami chaamushqa nishaqmi.”	[['turi[N]+lla[Lim]+ː[Poss.1Sg]+mi[Asrt]'], ['chaa[VTr]+mu[Cis]+shqa[Prf](N)'], ['ni[VTr]+shaq[Fut.1]+mi[Asrt]']]	[[('Turi', 'turi'), ('lla', 'lla'), ('a', 'ː'), ('mi', 'mi')], [('chaa', 'chaa'), ('mu', 'mu'), ('shqa', 'shqa')], [('ni', 'ni'), ('shaq', 'shaq'), ('mi', 'mi')]]	[['Turi', 'lla', 'a', 'mi'], ['chaa', 'mu', 'shqa'], ['ni', 'shaq', 'mi']]
Tsaynam wamraqa willarqunaq swertintana nunata.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['wamra[N]+qa[Top]'], ['willa[VTr]+rqu[RecPst][3]+naq[Rpst]'], ['swerti[N]+n[Poss.3]+ta[Obj]+na[Acp]'], ['nuna[N]+ta[Obj]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('wamra', 'wamra'), ('qa', 'qa')], [('willa', 'willa'), ('rqu', 'rqu'), ('naq', 'naq')], [('swerti', 'swerti'), ('n', 'n'), ('ta', 'ta'), ('na', 'na')], [('nuna', 'nuna'), ('ta', 'ta')]]	[['Tsay', 'na', 'm'], ['wamra', 'qa'], ['willa', 'rqu', 'naq'], ['swerti', 'n', 'ta', 'na'], ['nuna', 'ta']]
Niptin, wamraqa kushillaanaq.	[['ni[VTr]+pti[Cnv](N)+n[Poss.3]'], ['wamra[N]+qa[Top]'], ['kushi[VInt]+llaa[Lim]+naq[Rpst]']]	[[('Ni', 'ni'), ('pti', 'pti'), ('n', 'n')], [('wamra', 'wamra'), ('qa', 'qa')], [('kushi', 'kushi'), ('llaa', 'llaa'), ('naq', 'naq')]]	[['Ni', 'pti', 'n'], ['wamra', 'qa'], ['kushi', 'llaa', 'naq']]
Tsaychawqa maa shumaq naani karqunaq.	[['tsay[PRON]+chaw[Loc]+qa[Top]'], ['maa[ADV]'], ['shumaq[ADJ]'], ['naani[N]'], ['ka[AUX]+rqu[RecPst][3]+naq[Rpst]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('qa', 'qa')], [('maa', 'maa')], [('shumaq', 'shumaq')], [('naani', 'naani')], [('ka', 'ka'), ('rqu', 'rqu'), ('naq', 'naq')]]	[['Tsay', 'chaw', 'qa'], ['maa'], ['shumaq'], ['naani'], ['ka', 'rqu', 'naq']]
Mas mas aywayaptin, quñumunaq fwerti.	[['mas[ADV]'], ['mas[ADV]'], ['aywa[VTr]+yaA[Pl]+pti[Cnv](N)+n[Poss.3]'], ['quñu[V]+mu[Cis]+naq[Rpst]'], ['fwerti[ADJ]']]	[[('Mas', 'mas')], [('mas', 'mas')], [('aywa', 'aywa'), ('ya', 'yaA'), ('pti', 'pti'), ('n', 'n')], [('quñu', 'quñu'), ('mu', 'mu'), ('naq', 'naq')], [('fwerti', 'fwerti')]]	[['Mas'], ['mas'], ['aywa', 'ya', 'pti', 'n'], ['quñu', 'mu', 'naq'], ['fwerti']]
I wamraqa “alalaw“ ninaqlla.	[['i[CCONJ]'], ['wamra[N]+qa[Top]'], ['alalaw[INTJ]'], ['ni[VTr]+naA[Prosp]+q[Agt]+lla[Lim]']]	[[('I', 'i')], [('wamra', 'wamra'), ('qa', 'qa')], [('alalaw', 'alalaw')], [('ni', 'ni'), ('na', 'naA'), ('q', 'q'), ('lla', 'lla')]]	[['I'], ['wamra', 'qa'], ['alalaw'], ['ni', 'na', 'q', 'lla']]
Tsaytana tsaktakuyan.	[['tsay[PRON]+ta[Obj]+na[Acp]'], ['tsakta[VTr]+kU[Refl/Mid]+yaA[Pl]+n[3]']]	[[('Tsay', 'tsay'), ('ta', 'ta'), ('na', 'na')], [('tsakta', 'tsakta'), ('ku', 'kU'), ('ya', 'yaA'), ('n', 'n')]]	[['Tsay', 'ta', 'na'], ['tsakta', 'ku', 'ya', 'n']]
Punkuta kichariptin yaykuriyan.	[['punku[N]+ta[Obj]'], ['kicha[VTr]+rI[Pct]+pti[Cnv](N)+n[Poss.3]'], ['yayku[VTr]+rI[Pct]+yaA[Pl]+n[3]']]	[[('Punku', 'punku'), ('ta', 'ta')], [('kicha', 'kicha'), ('ri', 'rI'), ('pti', 'pti'), ('n', 'n')], [('yayku', 'yayku'), ('ri', 'rI'), ('ya', 'yaA'), ('n', 'n')]]	[['Punku', 'ta'], ['kicha', 'ri', 'pti', 'n'], ['yayku', 'ri', 'ya', 'n']]
Tsayna ni mayqan dyablu yaskiyantsu.	[['tsay[PRON]+na[Acp]'], ['ni[ADV]'], ['mayqa[PRON]+n[Poss.3]'], ['dyablu[N]'], ['yaski[VTr]+yaA[Pl]+n[3]+tsu[Neg]']]	[[('Tsay', 'tsay'), ('na', 'na')], [('ni', 'ni')], [('mayqa', 'mayqa'), ('n', 'n')], [('dyablu', 'dyablu')], [('yaski', 'yaski'), ('ya', 'yaA'), ('n', 'n'), ('tsu', 'tsu')]]	[['Tsay', 'na'], ['ni'], ['mayqa', 'n'], ['dyablu'], ['yaski', 'ya', 'n', 'tsu']]
Despwes entregarirqunaq.	[['despwes[ADV]'], ['entrega[V]+rI[Pct]+rqu[RecPst][3]+naq[Rpst]']]	[[('Despwes', 'despwes')], [('entrega', 'entrega'), ('ri', 'rI'), ('rqu', 'rqu'), ('naq', 'naq')]]	[['Despwes'], ['entrega', 'ri', 'rqu', 'naq']]
Munashqaatam nuqaqa rurakunaa.	[['muna[VTr]+shqa[Prf](N)+ː[Poss.1Sg]+ta[Obj]+mi[Asrt]'], ['nuqa[PRON.Prs]+qa[Top]'], ['rura[VTr]+kU[Refl/Mid]+na[Pot](N)+ː[Poss.1Sg]']]	[[('Muna', 'muna'), ('shqa', 'shqa'), ('a', 'ː'), ('ta', 'ta'), ('m', 'mi')], [('nuqa', 'nuqa'), ('qa', 'qa')], [('rura', 'rura'), ('ku', 'kU'), ('na', 'na'), ('a', 'ː')]]	[['Muna', 'shqa', 'a', 'ta', 'm'], ['nuqa', 'qa'], ['rura', 'ku', 'na', 'a']]
