Tsaymi munarqaatsu.	[['tsay[PRON]+mi[Asrt]'], ['muna[VTr]+rqa[Pst]+ː[1]+tsu[Neg]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('muna', 'muna'), ('rqa', 'rqa'), ('a', 'ː'), ('tsu', 'tsu')]]
Porfin tsurin puqurinaq.	[['porfin[ADV]'], ['tsuri[N]+n[Poss.3]'], ['puqu[VInt]+rI[Pct]+naq[Rpst]']]	[[('Porfin', 'porfin')], [('tsuri', 'tsuri'), ('n', 'n')], [('puqu', 'puqu'), ('ri', 'rI'), ('naq', 'naq')]]
I tsaymi wayiman chaarinaq.	[['i[CCONJ]'], ['tsay[PRON]+mi[Asrt]'], ['wayi[N]+man[Dat]'], ['chaa[VTr]+rI[Pct]+naq[Rpst]']]	[[('I', 'i')], [('tsay', 'tsay'), ('mi', 'mi')], [('wayi', 'wayi'), ('man', 'man')], [('chaa', 'chaa'), ('ri', 'rI'), ('naq', 'naq')]]
Payqa nunallatam mikun.	[['pay[PRON.Prs]+qa[Top]'], ['nuna[N]+lla[Lim]+ta[Obj]+mi[Asrt]'], ['miku[VTr]+n[3]']]	[[('Pay', 'pay'), ('qa', 'qa')], [('nuna', 'nuna'), ('lla', 'lla'), ('ta', 'ta'), ('m', 'mi')], [('miku', 'miku'), ('n', 'n')]]
Mayllamanpis pakaykamay.	[['may[PRON]+lla[Lim]+man[Dat]+pis(Pron.Indef)'], ['paka[V]+yku[Intens]+maA[1.Obj]+y[Imp.2]']]	[[('May', 'may'), ('lla', 'lla'), ('man', 'man')], [('paka', 'paka'), ('yka', 'yku'), ('ma', 'maA'), ('y', 'y')]]
Tardina wayinman kutirirqunaq almannaq nunaqa.	[['tardi[N]+na[Acp]'], ['wayi[N]+n[Poss.3]+man[Dat]'], ['kuti[VInt]+rI[Pct]+rqu[RecPst][3]+naq[Rpst]'], ['alma[N]+nnaq[Prv]'], ['nuna[N]+qa[Top]']]	[[('Tardi', 'tardi'), ('na', 'na')], [('wayi', 'wayi'), ('n', 'n'), ('man', 'man')], [('kuti', 'kuti'), ('ri', 'rI'), ('rqu', 'rqu'), ('naq', 'naq')], [('alma', 'alma'), ('nnaq', 'nnaq')], [('nuna', 'nuna'), ('qa', 'qa')]]
Turillaami chaamushqa nishaqmi.”	[['turi[N]+lla[Lim]+ː[Poss.1Sg]+mi[Asrt]'], ['chaa[VTr]+mu[Cis]+shqa[Prf](N)'], ['ni[VTr]+shaq[Fut.1]+mi[Asrt]']]	[[('Turi', 'turi'), ('lla', 'lla'), ('a', 'ː'), ('mi', 'mi')], [('chaa', 'chaa'), ('mu', 'mu'), ('shqa', 'shqa')], [('ni', 'ni'), ('shaq', 'shaq'), ('mi', 'mi')]]
Tsaynam wamraqa willarqunaq swertintana nunata.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['wamra[N]+qa[Top]'], ['willa[VTr]+rqu[RecPst][3]+naq[Rpst]'], ['swerti[N]+n[Poss.3]+ta[Obj]+na[Acp]'], ['nuna[N]+ta[Obj]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('wamra', 'wamra'), ('qa', 'qa')], [('willa', 'willa'), ('rqu', 'rqu'), ('naq', 'naq')], [('swerti', 'swerti'), ('n', 'n'), ('ta', 'ta'), ('na', 'na')], [('nuna', 'nuna'), ('ta', 'ta')]]
Niptin, wamraqa kushillaanaq.	[['ni[VTr]+pti[Cnv](N)+n[Poss.3]'], ['wamra[N]+qa[Top]'], ['kushi[VInt]+llaa[Lim]+naq[Rpst]']]	[[('Ni', 'ni'), ('pti', 'pti'), ('n', 'n')], [('wamra', 'wamra'), ('qa', 'qa')], [('kushi', 'kushi'), ('llaa', 'llaa'), ('naq', 'naq')]]
Tsaychawqa maa shumaq naani karqunaq.	[['tsay[PRON]+chaw[Loc]+qa[Top]'], ['maa[ADV]'], ['shumaq[ADJ]'], ['naani[N]'], ['ka[AUX]+rqu[RecPst][3]+naq[Rpst]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('qa', 'qa')], [('maa', 'maa')], [('shumaq', 'shumaq')], [('naani', 'naani')], [('ka', 'ka'), ('rqu', 'rqu'), ('naq', 'naq')]]
Mas mas aywayaptin, quñumunaq fwerti.	[['mas[ADV]'], ['mas[ADV]'], ['aywa[VTr]+yaA[Pl]+pti[Cnv](N)+n[Poss.3]'], ['quñu[V]+mu[Cis]+naq[Rpst]'], ['fwerti[ADJ]']]	[[('Mas', 'mas')], [('mas', 'mas')], [('aywa', 'aywa'), ('ya', 'yaA'), ('pti', 'pti'), ('n', 'n')], [('quñu', 'quñu'), ('mu', 'mu'), ('naq', 'naq')], [('fwerti', 'fwerti')]]
I wamraqa “alalaw“ ninaqlla.	[['i[CCONJ]'], ['wamra[N]+qa[Top]'], ['alalaw[INTJ]'], ['ni[VTr]+naA[Prosp]+q[Agt]+lla[Lim]']]	[[('I', 'i')], [('wamra', 'wamra'), ('qa', 'qa')], [('alalaw', 'alalaw')], [('ni', 'ni'), ('na', 'naA'), ('q', 'q'), ('lla', 'lla')]]
Tsaytana tsaktakuyan.	[['tsay[PRON]+ta[Obj]+na[Acp]'], ['tsakta[VTr]+kU[Refl/Mid]+yaA[Pl]+n[3]']]	[[('Tsay', 'tsay'), ('ta', 'ta'), ('na', 'na')], [('tsakta', 'tsakta'), ('ku', 'kU'), ('ya', 'yaA'), ('n', 'n')]]
Punkuta kichariptin yaykuriyan.	[['punku[N]+ta[Obj]'], ['kicha[VTr]+rI[Pct]+pti[Cnv](N)+n[Poss.3]'], ['yayku[VTr]+rI[Pct]+yaA[Pl]+n[3]']]	[[('Punku', 'punku'), ('ta', 'ta')], [('kicha', 'kicha'), ('ri', 'rI'), ('pti', 'pti'), ('n', 'n')], [('yayku', 'yayku'), ('ri', 'rI'), ('ya', 'yaA'), ('n', 'n')]]
Tsayna ni mayqan dyablu yaskiyantsu.	[['tsay[PRON]+na[Acp]'], ['ni[ADV]'], ['mayqa[PRON]+n[Poss.3]'], ['dyablu[N]'], ['yaski[VTr]+yaA[Pl]+n[3]+tsu[Neg]']]	[[('Tsay', 'tsay'), ('na', 'na')], [('ni', 'ni')], [('mayqa', 'mayqa'), ('n', 'n')], [('dyablu', 'dyablu')], [('yaski', 'yaski'), ('ya', 'yaA'), ('n', 'n'), ('tsu', 'tsu')]]
Despwes entregarirqunaq.	[['despwes[ADV]'], ['entrega[V]+rI[Pct]+rqu[RecPst][3]+naq[Rpst]']]	[[('Despwes', 'despwes')], [('entrega', 'entrega'), ('ri', 'rI'), ('rqu', 'rqu'), ('naq', 'naq')]]
Munashqaatam nuqaqa rurakunaa.	[['muna[VTr]+shqa[Prf](N)+ː[Poss.1Sg]+ta[Obj]+mi[Asrt]'], ['nuqa[PRON.Prs]+qa[Top]'], ['rura[VTr]+kU[Refl/Mid]+na[Pot](N)+ː[Poss.1Sg]']]	[[('Muna', 'muna'), ('shqa', 'shqa'), ('a', 'ː'), ('ta', 'ta'), ('m', 'mi')], [('nuqa', 'nuqa'), ('qa', 'qa')], [('rura', 'rura'), ('ku', 'kU'), ('na', 'na'), ('a', 'ː')]]
Imay patsapita?	[['imay[PRON]'], ['patsa[N]+pita[Abl]']]	[[('Imay', 'imay')], [('patsa', 'patsa'), ('pita', 'pita')]]
Tsaymi ayllukarkur shayaamurqan.	[['tsay[PRON]+mi[Asrt]'], ['ayllu[VTr]+kaA[Pass]+rku[Edu]+r[Cnv](N)'], ['shaa[VInt]+yaA[Pl]+mu[Cis]+rqa[Pst]+n[3]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('ayllu', 'ayllu'), ('ka', 'kaA'), ('rku', 'rku'), ('r', 'r')], [('sha', 'shaa'), ('sha', 'shaa'), ('sha', 'shaa'), ('sha', 'shaa'), ('sha', 'shaa')]]
Tsaymi nuqaqa achka qillayniita pashtaratsipurqaa.	[['tsay[PRON]+mi[Asrt]'], ['nuqa[PRON.Prs]+qa[Top]'], ['achka[ADV]'], ['qillay[N]+ː[Poss.1Sg]+ta[Obj]'], ['pashta[VInt]+rI[Pct]+tsi[Caus]+pu[Apl]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('nuqa', 'nuqa'), ('qa', 'qa')], [('achka', 'achka')], [('qillay', 'qillay'), ('ni', 0), ('i', 'ː'), ('ta', 'ta')], [('pashta', 'pashta'), ('ra', 'rI'), ('tsi', 'tsi'), ('pu', 'pu'), ('rqa', 'rqa'), ('a', 'ː')]]
“Hatun Apu taytakuna,	[['hatun[ADJ]'], ['apu[N]'], ['tayta[N]+kuna[Pl]']]	[[('Hatun', 'hatun')], [('Apu', 'apu')], [('tayta', 'tayta'), ('kuna', 'kuna')]]
Imaraq karqun, nirqaami nuqa.	[['ima[PRON]+raq[Inacp]'], ['ka[AUX]+rqu[RecPst]+n[3]'], ['ni[VTr]+rqa[Pst]+ː[1]+mi[Asrt]'], ['nuqa[PRON.Prs]']]	[[('Ima', 'ima'), ('raq', 'raq')], [('ka', 'ka'), ('rqu', 'rqu'), ('n', 'n')], [('ni', 'ni'), ('rqa', 'rqa'), ('a', 'ː'), ('mi', 'mi')], [('nuqa', 'nuqa')]]
Haq marka.	[['haq[N]'], ['marka[N]']]	[[('Haq', 'haq')], [('marka', 'marka')]]
Killapis, watapis unayran kutiykur kutiykur tumamurqan.	[['killa[N]+pis[Coord]'], ['wata[N]+pis[Coord]'], ['unay[N]+ran[Inacp]'], ['kuti[VInt]+yku[Intens]+r[Cnv](N)'], ['kuti[VInt]+yku[Intens]+r[Cnv](N)'], ['tuma[VTr]+mu[Cis]+rqa[Pst]+n[3]']]	[[('Killa', 'killa'), ('pis', 'pis')], [('wata', 'wata'), ('pis', 'pis')], [('unay', 'unay'), ('ran', 'ran')], [('kuti', 'kuti'), ('yku', 'yku'), ('r', 'r')], [('kuti', 'kuti'), ('yku', 'yku'), ('r', 'r')], [('tuma', 'tuma'), ('mu', 'mu'), ('rqa', 'rqa'), ('n', 'n')]]
—Awmi Tayta: imanaw upyayanqanta, imanaw ishpayanqanta manam maakuyannatsu...”	[['awmi[INTJ]'], ['tayta[N]'], ['imanaw[ADV]'], ['upya[VTr]+yaA[Pl]+nqa[Sub](N)+n[Poss.3]+ta[Obj]'], ['imanaw[ADV]'], ['ishpa[VInt]+yaA[Pl]+nqa[Sub](N)+n[Poss.3]+ta[Obj]'], ['mana[ADV]+mi[Asrt]'], ['maaku[VTr]+yaA[Pl]+n[3]+na[Acp]+tsu[Neg]']]	[[('Awmi', 'awmi')], [('Tayta', 'tayta')], [('imanaw', 'imanaw')], [('upya', 'upya'), ('ya', 'yaA'), ('nqa', 'nqa'), ('n', 'n'), ('ta', 'ta')], [('imanaw', 'imanaw')], [('ishpa', 'ishpa'), ('ya', 'yaA'), ('nqa', 'nqa'), ('n', 'n'), ('ta', 'ta')], [('mana', 'mana'), ('m', 'mi')], [('maaku', 'maaku'), ('ya', 'yaA'), ('n', 'n'), ('na', 'na'), ('tsu', 'tsu')]]
Waray paqasllam yarquyan.	[['waray[N]'], ['paqas[N]+lla[Lim]+mi[Asrt]'], ['yarqu[VTr]+yaA[Pl]+n[3]']]	[[('Waray', 'waray')], [('paqas', 'paqas'), ('lla', 'lla'), ('m', 'mi')], [('yarqu', 'yarqu'), ('ya', 'yaA'), ('n', 'n')]]
Umankunachawmi yarpakachaykaayan.	[['uma[N]+n[Poss.3]+kuna[Pl]+chaw[Loc]+mi[Asrt]'], ['yarpa[VTr]+kachaA[Iter]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Uma', 'uma'), ('n', 'n'), ('kuna', 'kuna'), ('chaw', 'chaw'), ('mi', 'mi')], [('yarpa', 'yarpa'), ('kacha', 'kachaA'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Tsaynash rikachakurinaq maychawpis pununanpaq.	[['tsay[PRON]+na[Acp]+shi[Nfh]'], ['rikachaku[VTr]+rI[Pct]+naq[Rpst]'], ['may[PRON]+chaw[Loc]+pis(Pron.Indef)'], ['punu[VInt]+na[Pot](N)+n[Poss.3]+paq[Ben]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('sh', 'shi')], [('rikachaku', 'rikachaku'), ('ri', 'rI'), ('naq', 'naq')], [('may', 'may'), ('chaw', 'chaw')], [('punu', 'punu'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')]]
Taqayqa pishtakum.	[['taqay[PRON.Dem]+qa[Top]'], ['pishtaku[N]+mi[Asrt]']]	[[('Taqay', 'taqay'), ('qa', 'qa')], [('pishtaku', 'pishtaku'), ('m', 'mi')]]
Llulluqa tikrarinaq ichikllan patsaman.	[['llullu[N]+qa[Top]'], ['tikra[VTr]+rI[Pct]+naq[Rpst]'], ['ichikllan[ADJ]'], ['patsa[N]+man[Dat]']]	[[('Llullu', 'llullu'), ('qa', 'qa')], [('tikra', 'tikra'), ('ri', 'rI'), ('naq', 'naq')], [('ichikllan', 'ichikllan')], [('patsa', 'patsa'), ('man', 'man')]]
Awkinqa wayipita wahashqa kar llakishqa yarqurinaq.	[['awkin[N]+qa[Top]'], ['wayi[N]+pita[Abl]'], ['waha[VTr]+shqa[Prf](N)'], ['ka[AUX]+r[Cnv](N)'], ['llaki[VTr]+shqa[Prf](N)'], ['yarqu[VTr]+rI[Pct]+naq[Rpst]']]	[[('Awkin', 'awkin'), ('qa', 'qa')], [('wayi', 'wayi'), ('pita', 'pita')], [('waha', 'waha'), ('shqa', 'shqa')], [('ka', 'ka'), ('r', 'r')], [('llaki', 'llaki'), ('shqa', 'shqa')], [('yarqu', 'yarqu'), ('ri', 'rI'), ('naq', 'naq')]]
Warmiqa wayinpita yarqurir waytata ashirinaq.	[['warmi[N]+qa[Top]'], ['wayi[N]+n[Poss.3]+pita[Abl]'], ['yarqu[VTr]+rI[Pct]+r[Cnv](N)'], ['wayta[N]+ta[Obj]'], ['ashi[VTr]+rI[Pct]+naq[Rpst]']]	[[('Warmi', 'warmi'), ('qa', 'qa')], [('wayi', 'wayi'), ('n', 'n'), ('pita', 'pita')], [('yarqu', 'yarqu'), ('ri', 'rI'), ('r', 'r')], [('wayta', 'wayta'), ('ta', 'ta')], [('ashi', 'ashi'), ('ri', 'rI'), ('naq', 'naq')]]
Payqa achka yakuta upun.	[['pay[PRON.Prs]+qa[Top]'], ['achka[ADV]'], ['yaku[N]+ta[Obj]'], ['upu[VTr]+n[3]']]	[[('Pay', 'pay'), ('qa', 'qa')], [('achka', 'achka')], [('yaku', 'yaku'), ('ta', 'ta')], [('upu', 'upu'), ('n', 'n')]]
Payqa sachakunata, ashmakunata charirkurmi mikun.	[['pay[PRON.Prs]+qa[Top]'], ['sacha[N]+kuna[Pl]+ta[Obj]'], ['ashma[N]+kuna[Pl]+ta[Obj]'], ['chari[V]+rku[Edu]+r[Cnv](N)+mi[Asrt]'], ['miku[VTr]+n[3]']]	[[('Pay', 'pay'), ('qa', 'qa')], [('sacha', 'sacha'), ('kuna', 'kuna'), ('ta', 'ta')], [('ashma', 'ashma'), ('kuna', 'kuna'), ('ta', 'ta')], [('chari', 'chari'), ('rku', 'rku'), ('r', 'r'), ('mi', 'mi')], [('miku', 'miku'), ('n', 'n')]]
Warmiimi aywakuychaw kaykan	[['warmi[N]+ː[Poss.1Sg]+mi[Asrt]'], ['aywa[VTr]+kU[Refl/Mid]+y[Inf]+chaw[Loc]'], ['ka[AUX]+YkaA[Prog]+n[3]']]	[[('Warmi', 'warmi'), ('i', 'ː'), ('mi', 'mi')], [('aywa', 'aywa'), ('ku', 'kU'), ('y', 'y'), ('chaw', 'chaw')], [('ka', 'ka'), ('yka', 'YkaA'), ('n', 'n')]]
Wamrakunam aayapaakuyan	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['aayapaaku[VInt]+yaA[Pl]+n[3]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('aayapaaku', 'aayapaaku'), ('ya', 'yaA'), ('n', 'n')]]
Ashmakuna quchaman chaariyannam	[['ashma[N]+kuna[Pl]'], ['qucha[N]+man[Dat]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+n[3]+na[Acp]+mi[Asrt]']]	[[('Ashma', 'ashma'), ('kuna', 'kuna')], [('qucha', 'qucha'), ('man', 'man')], [('chaa', 'chaa'), ('ri', 'rI'), ('ya', 'yaA'), ('n', 'n'), ('na', 'na'), ('m', 'mi')]]
Nunakunam uryaykaayan chakrachaw	[['nuna[N]+kuna[Pl]+mi[Asrt]'], ['urya[VTr]+YkaA[Prog]+yaA[Pl]+n[3]'], ['chakra[N]+chaw[Loc]']]	[[('Nuna', 'nuna'), ('kuna', 'kuna'), ('m', 'mi')], [('urya', 'urya'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('chakra', 'chakra'), ('chaw', 'chaw')]]
Wamrakuna tsariyan challwata mayuchaw	[['wamra[N]+kuna[Pl]'], ['tsari[VTr]+yaA[Pl]+n[3]'], ['challwa[N]+ta[Obj]'], ['mayu[N]+chaw[Loc]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna')], [('tsari', 'tsari'), ('ya', 'yaA'), ('n', 'n')], [('challwa', 'challwa'), ('ta', 'ta')], [('mayu', 'mayu'), ('chaw', 'chaw')]]
Ichikllata kashkillaa, chaqaramay	[['ichik[ADJ]+llaA[Lim]+ta[Obj](Adv)'], ['kashki[N]+lla[Lim]+ː[Poss.1Sg]'], ['chaqa[VTr]+rI[Pct]+maA[1.Obj]+y[Imp.2]']]	[[('Ichik', 'ichik'), ('lla', 'llaA'), ('ta', 'ta')], [('kashki', 'kashki'), ('lla', 'lla'), ('a', 'ː')], [('chaqa', 'chaqa'), ('ra', 'rI'), ('ma', 'maA'), ('y', 'y')]]
Mama, papa yanu chashqanam!	[['mama[N]'], ['papa[N]'], ['yanu[N]'], ['chaa[VTr]+shqa[Prf](N)+na[Acp]+mi[Asrt]']]	[[('Mama', 'mama')], [('papa', 'papa')], [('yanu', 'yanu')], [('cha', 'chaa'), ('cha', 'chaa'), ('cha', 'chaa'), ('cha', 'chaa')]]
Wawqiimi qillayta chaskishqa yanasanpita	[['wawqi[N]+ː[Poss.1Sg]+mi[Asrt]'], ['qillay[N]+ta[Obj]'], ['chaski[VTr]+shqa[Prf](N)'], ['yanasa[N]+n[Poss.3]+pita[Abl]']]	[[('Wawqi', 'wawqi'), ('i', 'ː'), ('mi', 'mi')], [('qillay', 'qillay'), ('ta', 'ta')], [('chaski', 'chaski'), ('shqa', 'shqa')], [('yanasa', 'yanasa'), ('n', 'n'), ('pita', 'pita')]]
Kuchim chawa papata mikuykan	[['kuchi[N]+mi[Asrt]'], ['chawa[ADJ]'], ['papa[N]+ta[Obj]'], ['miku[VTr]+YkaA[Prog]+n[3]']]	[[('Kuchi', 'kuchi'), ('m', 'mi')], [('chawa', 'chawa')], [('papa', 'papa'), ('ta', 'ta')], [('miku', 'miku'), ('yka', 'YkaA'), ('n', 'n')]]
Waakam chakra chawpinchaw kaykan	[['waaka[N]+mi[Asrt]'], ['chakra[N]'], ['chawpi[N]+n[Poss.3]+chaw[Loc]'], ['ka[AUX]+YkaA[Prog]+n[3]']]	[[('Waaka', 'waaka'), ('m', 'mi')], [('chakra', 'chakra')], [('chawpi', 'chawpi'), ('n', 'n'), ('chaw', 'chaw')], [('ka', 'ka'), ('yka', 'YkaA'), ('n', 'n')]]
Taqay warmim chichu kaykan	[['taqay[DET]'], ['warmi[N]+mi[Asrt]'], ['chichu[ADJ]'], ['ka[AUX]+YkaA[Prog]+n[3]']]	[[('Taqay', 'taqay')], [('warmi', 'warmi'), ('m', 'mi')], [('chichu', 'chichu')], [('ka', 'ka'), ('yka', 'YkaA'), ('n', 'n')]]
Chikina nunam puriykan hirkakunachaw	[['chiki[VTr]+na[Pot](N)'], ['nuna[N]+mi[Asrt]'], ['puri[VInt]+YkaA[Prog]+n[3]'], ['hirka[N]+kuna[Pl]+chaw[Loc]']]	[[('Chiki', 'chiki'), ('na', 'na')], [('nuna', 'nuna'), ('m', 'mi')], [('puri', 'puri'), ('yka', 'YkaA'), ('n', 'n')], [('hirka', 'hirka'), ('kuna', 'kuna'), ('chaw', 'chaw')]]
Taqay turum chiklu	[['taqay[DET]'], ['turu[N]+mi[Asrt]'], ['chiklu[N]']]	[[('Taqay', 'taqay')], [('turu', 'turu'), ('m', 'mi')], [('chiklu', 'chiklu')]]
Uushakunam chikunchaw kaykaayan	[['uusha[N]+kuna[Pl]+mi[Asrt]'], ['chiku[N]+n[Poss.3]+chaw[Loc]'], ['ka[AUX]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Uusha', 'uusha'), ('kuna', 'kuna'), ('m', 'mi')], [('chiku', 'chiku'), ('n', 'n'), ('chaw', 'chaw')], [('ka', 'ka'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Wamram ashmakunata chikuykan	[['wamra[N]+mi[Asrt]'], ['ashma[N]+kuna[Pl]+ta[Obj]'], ['chiku[VTr]+YkaA[Prog]+n[3]']]	[[('Wamra', 'wamra'), ('m', 'mi')], [('ashma', 'ashma'), ('kuna', 'kuna'), ('ta', 'ta')], [('chiku', 'chiku'), ('yka', 'YkaA'), ('n', 'n')]]
Yanasaami chili harata tarishqa chakranchaw	[['yanasa[N]+ː[Poss.1Sg]+mi[Asrt]'], ['chili[N]'], ['hara[N]+ta[Obj]'], ['tari[VTr]+shqa[Prf](N)'], ['chakra[N]+n[Poss.3]+chaw[Loc]']]	[[('Yanasa', 'yanasa'), ('a', 'ː'), ('mi', 'mi')], [('chili', 'chili')], [('hara', 'hara'), ('ta', 'ta')], [('tari', 'tari'), ('shqa', 'shqa')], [('chakra', 'chakra'), ('n', 'n'), ('chaw', 'chaw')]]
Taytaami chilliiwata ruraykan	[['tayta[N]+ː[Poss.1Sg]+mi[Asrt]'], ['chilliiwa[N]+ta[Obj]'], ['rura[VTr]+YkaA[Prog]+n[3]']]	[[('Tayta', 'tayta'), ('a', 'ː'), ('mi', 'mi')], [('chilliiwa', 'chilliiwa'), ('ta', 'ta')], [('rura', 'rura'), ('yka', 'YkaA'), ('n', 'n')]]
Chipim waqaykan mamanta ashir	[['chipi[N]+mi[Asrt]'], ['waqa[VTr]+YkaA[Prog]+n[3]'], ['mama[N]+n[Poss.3]+ta[Obj]'], ['ashi[VTr]+r[Cnv](N)']]	[[('Chipi', 'chipi'), ('m', 'mi')], [('waqa', 'waqa'), ('yka', 'YkaA'), ('n', 'n')], [('mama', 'mama'), ('n', 'n'), ('ta', 'ta')], [('ashi', 'ashi'), ('r', 'r')]]
Taqay chakraqa chuchinmi	[['taqay[DET]'], ['chakra[N]+qa[Top]'], ['chuchin[N]+mi[Asrt]']]	[[('Taqay', 'taqay')], [('chakra', 'chakra'), ('qa', 'qa')], [('chuchin', 'chuchin'), ('mi', 'mi')]]
Taytaawanmi chuqpayaa yamtata wayiman apayaanaapaq	[['tayta[N]+ː[Poss.1Sg]+wan[Com]+mi[Asrt]'], ['chuqpa[VTr]+yaA[Pl]+ː[1]'], ['yamta[N]+ta[Obj]'], ['wayi[N]+man[Dat]'], ['apa[VTr]+yaA[Pl]+na[Pot](N)+ː[Poss.1Sg]+paq[Ben]']]	[[('Tayta', 'tayta'), ('a', 'ː'), ('wan', 'wan'), ('mi', 'mi')], [('chuqpa', 'chuqpa'), ('ya', 'yaA'), ('a', 'ː')], [('yamta', 'yamta'), ('ta', 'ta')], [('wayi', 'wayi'), ('man', 'man')], [('apa', 'apa'), ('yaa', 'yaA'), ('na', 'na'), ('a', 'ː'), ('paq', 'paq')]]
Nunakunam rumita chuquykaayan chakrachaw	[['nuna[N]+kuna[Pl]+mi[Asrt]'], ['rumi[N]+ta[Obj]'], ['chuqu[VTr]+YkaA[Prog]+yaA[Pl]+n[3]'], ['chakra[N]+chaw[Loc]']]	[[('Nuna', 'nuna'), ('kuna', 'kuna'), ('m', 'mi')], [('rumi', 'rumi'), ('ta', 'ta')], [('chuqu', 'chuqu'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('chakra', 'chakra'), ('chaw', 'chaw')]]
Chuspim kanimashqa makiichaw	[['chuspi[N]+mi[Asrt]'], ['kani[VTr]+maA[1.Obj]+shqa[Prf](N)'], ['maki[N]+ː[Poss.1Sg]+chaw[Loc]']]	[[('Chuspi', 'chuspi'), ('m', 'mi')], [('kani', 'kani'), ('ma', 'maA'), ('shqa', 'shqa')], [('maki', 'maki'), ('i', 'ː'), ('chaw', 'chaw')]]
Nunam hachata wallun yamtapaq	[['nuna[N]+mi[Asrt]'], ['hacha[N]+ta[Obj]'], ['wallu[VTr]+n[3]'], ['yamta[N]+paq[Ben]']]	[[('Nuna', 'nuna'), ('m', 'mi')], [('hacha', 'hacha'), ('ta', 'ta')], [('wallu', 'wallu'), ('n', 'n')], [('yamta', 'yamta'), ('paq', 'paq')]]
Qanyan wayiichaw hakata mikuyarquu	[['qanyan[N]'], ['wayi[N]+ː[Poss.1Sg]+chaw[Loc]'], ['haka[N]+ta[Obj]'], ['miku[VTr]+yaA[Pl]+rqu[RecPst]+ː[1]']]	[[('Qanyan', 'qanyan')], [('wayi', 'wayi'), ('i', 'ː'), ('chaw', 'chaw')], [('haka', 'haka'), ('ta', 'ta')], [('miku', 'miku'), ('ya', 'yaA'), ('rqu', 'rqu'), ('u', 'ː')]]
Ramrashta walluykaayan haachawanmi	[['ramrash[N]+ta[Obj]'], ['wallu[VTr]+YkaA[Prog]+yaA[Pl]+n[3]'], ['haacha[N]+wan[Com]+mi[Asrt]']]	[[('Ramrash', 'ramrash'), ('ta', 'ta')], [('wallu', 'wallu'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('haacha', 'haacha'), ('wan', 'wan'), ('mi', 'mi')]]
Llamakunam qachita mikuyan hallqachaw	[['llama[N]+kuna[Pl]+mi[Asrt]'], ['qachi[N]+ta[Obj]'], ['miku[VTr]+yaA[Pl]+n[3]'], ['hallqa[N]+chaw[Loc]']]	[[('Llama', 'llama'), ('kuna', 'kuna'), ('m', 'mi')], [('qachi', 'qachi'), ('ta', 'ta')], [('miku', 'miku'), ('ya', 'yaA'), ('n', 'n')], [('hallqa', 'hallqa'), ('chaw', 'chaw')]]
Taqay nunakunam hamaykaayan	[['taqay[DET]'], ['nuna[N]+kuna[Pl]+mi[Asrt]'], ['hama[VInt]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Taqay', 'taqay')], [('nuna', 'nuna'), ('kuna', 'kuna'), ('m', 'mi')], [('hama', 'hama'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Hapallaykim shamunki	[['hapalla[PRON.Refl]+yki[Poss.2]+mi[Asrt]'], ['shamu[VTr]+nki[2]']]	[[('Hapalla', 'hapalla'), ('yki', 'yki'), ('m', 'mi')], [('shamu', 'shamu'), ('nki', 'nki')]]
Awkinmi hapaykan wayin nawpanchaw	[['awkin[N]+mi[Asrt]'], ['hapa[VInt]+YkaA[Prog]+n[3]'], ['wayi[N]+n[Poss.3]'], ['nawpa[N]+n[Poss.3]+chaw[Loc]']]	[[('Awkin', 'awkin'), ('mi', 'mi')], [('hapa', 'hapa'), ('yka', 'YkaA'), ('n', 'n')], [('wayi', 'wayi'), ('n', 'n')], [('nawpa', 'nawpa'), ('n', 'n'), ('chaw', 'chaw')]]
